cycle_detected,is_initial,step,link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,alt,So,gages
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
False,False,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,3689.5,7.29,6e-05,11425500.0
