cycle_detected,is_initial,step,link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,alt,So,gages
FALSE,TRUE,0,15039075,15039097,38.779514,-121.604324,14.784269,0.28386137,0.05,0.1,24.64045,73.92135,29000,7.29,1.00E-05,
FALSE,FALSE,1,15039097,15059811,38.663544,-121.61228,59.422066,0.1536634,0.045,0.09,99.03678,297.11032,29393,7.29,6.00E-05,11425500
FALSE,FALSE,2,15059811,15039173,38.600487,-121.51148,59.422203,0.15366325,0.045,0.09,99.037,297.11102,850,5.67,1.00E-05,
