Date,seconds,discharge-cms
2008-06-01 00:00:00,0.0,40.88952707
2008-06-01 01:00:00,,41.0550022019302
2008-06-01 02:00:00,,41.220477333860394
2008-06-01 03:00:00,,41.385952465790595
2008-06-01 04:00:00,,41.55142759772079
2008-06-01 05:00:00,,41.71690272965099
2008-06-01 06:00:00,,41.88237786158119
2008-06-01 07:00:00,,42.047852993511384
2008-06-01 08:00:00,,42.213328125441585
2008-06-01 09:00:00,,42.37880325737178
2008-06-01 10:00:00,,42.54427838930198
2008-06-01 11:00:00,,42.70975352123217
2008-06-01 12:00:00,,42.875228653162374
2008-06-01 13:00:00,,43.040703785092575
2008-06-01 14:00:00,,43.20617891702277
2008-06-01 15:00:00,,43.37165404895297
2008-06-01 16:00:00,,43.53712918088316
2008-06-01 17:00:00,,43.702604312813364
2008-06-01 18:00:00,,43.868079444743564
2008-06-01 19:00:00,,44.03355457667376
2008-06-01 20:00:00,,44.19902970860396
2008-06-01 21:00:00,,44.36450484053415
2008-06-01 22:00:00,,44.52997997246435
2008-06-01 23:00:00,,44.69545510439455
2008-06-02 00:00:00,,44.86093023632475
2008-06-02 01:00:00,,45.02640536825495
2008-06-02 02:00:00,,45.19188050018514
2008-06-02 03:00:00,,45.35735563211534
2008-06-02 04:00:00,,45.52283076404554
2008-06-02 05:00:00,,45.68830589597574
2008-06-02 06:00:00,,45.85378102790594
2008-06-02 07:00:00,,46.01925615983613
2008-06-02 08:00:00,,46.18473129176633
2008-06-02 09:00:00,,46.35020642369653
2008-06-02 10:00:00,,46.51568155562673
2008-06-02 11:00:00,,46.68115668755692
2008-06-02 12:00:00,131646.5851,46.84663181948712
2008-06-02 13:00:00,,53.80674624697759
2008-06-02 14:00:00,,60.766860674468056
2008-06-02 15:00:00,,67.72697510195852
2008-06-02 16:00:00,,74.68708952944898
2008-06-02 17:00:00,,81.64720395693945
2008-06-02 18:00:00,152033.3396,88.60731838442992
2008-06-02 19:00:00,,96.07119279049942
2008-06-02 20:00:00,,103.53506719656895
2008-06-02 21:00:00,,110.99894160263845
2008-06-02 22:00:00,,118.46281600870797
2008-06-02 23:00:00,169947.5909,125.92669041477748
2008-06-03 00:00:00,,134.31648025760597
2008-06-03 01:00:00,,142.70627010043447
2008-06-03 02:00:00,,151.09605994326296
2008-06-03 03:00:00,186514.7147,159.48584978609145
2008-06-03 04:00:00,,165.33293784376804
2008-06-03 05:00:00,,171.18002590144462
2008-06-03 06:00:00,,177.0271139591212
2008-06-03 07:00:00,,182.8742020167978
2008-06-03 08:00:00,202291.3519,188.72129007447438
2008-06-03 09:00:00,,195.12503606783793
2008-06-03 10:00:00,,201.5287820612015
2008-06-03 11:00:00,,207.93252805456504
2008-06-03 12:00:00,217599.2544,214.3362740479286
2008-06-03 13:00:00,,220.2378256911893
2008-06-03 14:00:00,,226.13937733445002
2008-06-03 15:00:00,,232.0409289777107
2008-06-03 16:00:00,232433.6114,237.9424806209714
2008-06-03 17:00:00,,243.53516409261792
2008-06-03 18:00:00,,249.1278475642644
2008-06-03 19:00:00,,254.72053103591094
2008-06-03 20:00:00,246811.0462,260.31321450755746
2008-06-03 21:00:00,,265.67890332537854
2008-06-03 22:00:00,,271.04459214319957
2008-06-03 23:00:00,,276.41028096102065
2008-06-04 00:00:00,260768.4868,281.7759697788417
2008-06-04 01:00:00,,285.7366930105218
2008-06-04 02:00:00,,289.6974162422018
2008-06-04 03:00:00,,293.65813947388193
2008-06-04 04:00:00,274762.9541,297.618862705562
2008-06-04 05:00:00,,300.50490403677526
2008-06-04 06:00:00,,303.3909453679885
2008-06-04 07:00:00,,306.27698669920176
2008-06-04 08:00:00,289133.9818,309.16302803041503
2008-06-04 09:00:00,,311.76093707311065
2008-06-04 10:00:00,,314.35884611580633
2008-06-04 11:00:00,,316.95675515850195
2008-06-04 12:00:00,303503.763,319.5546642011976
2008-06-04 13:00:00,,322.0836862953609
2008-06-04 14:00:00,,324.6127083895242
2008-06-04 15:00:00,,327.14173048368747
2008-06-04 16:00:00,317720.4481,329.67075257785075
2008-06-04 17:00:00,,332.1787003765845
2008-06-04 18:00:00,,334.6866481753182
2008-06-04 19:00:00,,337.194595974052
2008-06-04 20:00:00,331747.0641,339.70254377278576
2008-06-04 21:00:00,,343.0229813973705
2008-06-04 22:00:00,,346.34341902195524
2008-06-04 23:00:00,345586.1566,349.66385664653995
2008-06-05 00:00:00,,349.8070852223764
2008-06-05 01:00:00,,349.9503137982128
2008-06-05 02:00:00,,350.09354237404926
2008-06-05 03:00:00,,350.2367709498857
2008-06-05 04:00:00,360147.4848,350.3799995257221
2008-06-05 05:00:00,,347.4611576588047
2008-06-05 06:00:00,,344.54231579188735
2008-06-05 07:00:00,,341.62347392496997
2008-06-05 08:00:00,377774.1307,338.7046320580526
2008-06-05 09:00:00,,333.35892300662465
2008-06-05 10:00:00,,328.0132139551967
2008-06-05 11:00:00,,322.66750490376876
2008-06-05 12:00:00,,317.3217958523408
2008-06-05 13:00:00,,311.9760868009128
2008-06-05 14:00:00,,306.63037774948486
2008-06-05 15:00:00,,301.2846686980569
2008-06-05 16:00:00,,295.938959646629
2008-06-05 17:00:00,,290.593250595201
2008-06-05 18:00:00,,285.2475415437731
2008-06-05 19:00:00,,279.90183249234514
2008-06-05 20:00:00,,274.5561234409172
2008-06-05 21:00:00,,269.21041438948924
2008-06-05 22:00:00,,263.86470533806124
2008-06-05 23:00:00,,258.5189962866333
2008-06-06 00:00:00,,253.17328723520535
2008-06-06 01:00:00,,247.8275781837774
2008-06-06 02:00:00,,242.48186913234946
2008-06-06 03:00:00,,237.1361600809215
2008-06-06 04:00:00,,231.79045102949354
2008-06-06 05:00:00,,226.4447419780656
2008-06-06 06:00:00,,221.09903292663765
2008-06-06 07:00:00,,215.7533238752097
2008-06-06 08:00:00,,210.40761482378176
2008-06-06 09:00:00,,205.06190577235378
2008-06-06 10:00:00,,199.71619672092584
2008-06-06 11:00:00,,194.3704876694979
2008-06-06 12:00:00,,189.02477861806994
2008-06-06 13:00:00,,183.67906956664197
2008-06-06 14:00:00,,178.33336051521403
2008-06-06 15:00:00,,172.98765146378608
2008-06-06 16:00:00,,167.64194241235813
2008-06-06 17:00:00,,162.29623336093016
2008-06-06 18:00:00,,156.9505243095022
2008-06-06 19:00:00,,151.60481525807427
2008-06-06 20:00:00,,146.25910620664632
2008-06-06 21:00:00,,140.91339715521838
2008-06-06 22:00:00,,135.5676881037904
2008-06-06 23:00:00,,130.22197905236246
2008-06-07 00:00:00,,124.87627000093451
2008-06-07 01:00:00,,119.53056094950655
2008-06-07 02:00:00,,114.1848518980786
2008-06-07 03:00:00,,108.83914284665065
2008-06-07 04:00:00,,103.4934337952227
2008-06-07 05:00:00,,98.14772474379474
2008-06-07 06:00:00,542729.3793,92.80201569236682
2008-06-07 07:00:00,,91.76571880155525
2008-06-07 08:00:00,,90.72942191074368
