link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,gages,level
2938485,2930723,39.07434,-90.69806,113.94966,0.11529781,0.045,0.09,189.9161,569.7483,458.0,,0
2930719,2938485,39.078133,-90.694,113.94962,0.115297824,0.045,0.09,189.91605,569.7481,637.0,,1
2938477,2930719,39.080418,-90.69066,113.949585,0.11529785,0.045,0.09,189.91597,569.7479,140.0,,2
2930715,2938477,39.084553,-90.69079,1.9984484,0.68633443,0.06,0.12,3.3307474,9.992242,877.0,,3
2930713,2938477,39.08418,-90.68599,113.94931,0.115297966,0.045,0.09,189.91553,569.7466,1023.0,,3
2938471,2930715,39.09246,-90.691124,1.9184985,0.698809,0.06,0.12,3.1974976,9.592493,905.0,,4
2930707,2930713,39.08882,-90.677345,2.2198863,0.6552416,0.06,0.12,3.6998105,11.099432,880.0,,4
2930709,2930713,39.088615,-90.68154,113.94797,0.11529857,0.045,0.09,189.91328,569.7398,253.0,,4
2931021,2930707,39.091583,-90.67334,1.9300927,0.69695395,0.06,0.12,3.2168212,9.650463,56.0,,5
2930965,2938471,39.09666,-90.69184,1.5279514,0.77262664,0.06,0.12,2.5465856,7.6397567,71.0,,5
2930705,2930709,39.097595,-90.682335,113.94681,0.11529908,0.045,0.09,189.91135,569.7341,1780.0,,5
2930959,2938471,39.101326,-90.688034,1.2301689,0.85016674,0.06,0.12,2.0502815,6.150845,1242.0,,5
2930703,2930709,39.092415,-90.6769,3.287612,0.5510093,0.055,0.11,5.479353,30.0,931.0,,5
2931015,2930707,39.092815,-90.67299,0.4382627,1.3404566,0.06,0.12,0.7304379,2.1913135,282.0,,5
2930059,2931021,39.09255,-90.66421,1.9298307,0.69699574,0.06,0.12,3.2163844,9.649154,1619.0,,6
2930049,2930965,39.09688,-90.69252,1.5188278,0.7746707,0.06,0.12,2.5313797,7.594139,63.0,,6
2938461,2930705,39.110493,-90.68454,113.9467,0.11529913,0.045,0.09,189.91116,569.7335,1136.0,,6
2931019,2930703,39.094788,-90.67173,3.2537348,0.55353296,0.055,0.11,5.4228916,30.0,216.0,,6
2930075,2930059,39.092087,-90.6468,1.541036,0.7697255,0.06,0.12,2.5683932,7.70518,1644.0,,7
2931013,2931019,39.096275,-90.67206,0.7021581,1.0887891,0.06,0.12,1.1702635,3.5107906,165.0,,7
2930047,2930049,39.10843,-90.69067,1.5167394,0.7751411,0.06,0.12,2.527899,7.5836973,2579.0,,7
2930681,2938461,39.11796,-90.68947,1.0966281,0.8943782,0.06,0.12,1.8277135,5.4831405,862.0,,7
2930679,2938461,39.117535,-90.686,113.94656,0.115299195,0.045,0.09,189.91093,569.7328,463.0,,7
2931011,2931019,39.096607,-90.67062,3.232113,0.5551636,0.055,0.11,5.386855,30.0,262.0,,7
2930043,2931013,39.09713,-90.67372,0.3735371,1.4383705,0.06,0.12,0.6225618,1.8676854,201.0,,8
2930961,2931011,39.09797,-90.67009,2.235553,0.65321183,0.06,0.12,3.7259216,11.177765,62.0,,8
937110039,2930679,39.12089,-90.68487,4.1669106,0.49630314,0.055,0.11,6.944851,30.0,398.0,,8
2929983,2930681,39.11882,-90.69401,0.6627467,1.1168933,0.06,0.12,1.1045779,3.3137338,25.0,,8
2938455,2930679,39.12225,-90.688,113.944244,0.11530023,0.045,0.09,189.90707,569.72125,635.0,,8
2930963,2931011,39.099205,-90.67028,2.7800872,0.5933164,0.06,0.12,4.6334786,13.900436,310.0,,8
2930039,2930961,39.09818,-90.66609,2.2353559,0.6532372,0.06,0.12,3.7255933,11.17678,644.0,,9
937110040,937110039,39.122475,-90.68309,4.160432,0.49664396,0.055,0.11,6.934053,30.0,74.0,,9
2929985,2929983,39.119713,-90.6959,0.6627467,1.1168933,0.06,0.12,1.1045779,3.3137338,383.0,,9
2930651,2938455,39.124565,-90.69079,113.94418,0.11530025,0.045,0.09,189.90697,569.7209,96.0,,9
2930665,2938455,39.12361,-90.69433,1.0201315,0.9233696,0.06,0.12,1.7002192,5.1006575,772.0,,9
2930795,2930963,39.105194,-90.6708,2.6408021,0.6069243,0.06,0.12,4.401337,13.204011,1020.0,,9
2930957,2930963,39.10128,-90.67095,1.3679103,0.8112768,0.06,0.12,2.2798505,10.0,209.0,,9
2930037,2930039,39.104256,-90.652794,1.7650893,0.7249813,0.06,0.12,2.9418154,8.825446,2095.0,,10
2930041,2930039,39.097755,-90.65459,1.6822242,0.7405251,0.06,0.12,2.803707,8.41112,1454.0,,10
2930955,2930957,39.101974,-90.671936,1.1483841,0.8763658,0.06,0.12,1.9139735,5.7419205,74.0,,10
2931057,937110040,39.127068,-90.68583,4.1601367,0.4966595,0.055,0.11,6.9335613,30.0,1062.0,,10
2930649,2930651,39.12916,-90.695625,113.943825,0.11530042,0.045,0.09,189.90637,569.7191,1253.0,,10
2930655,2930651,39.124874,-90.694565,2.2009609,0.65772134,0.06,0.12,3.6682682,11.004805,577.0,,10
2930667,2930665,39.12101,-90.69732,0.7256347,1.0731055,0.06,0.12,1.2093911,3.6281734,13.0,,10
2931023,2930795,39.11061,-90.67427,2.5136461,0.6202827,0.06,0.12,4.18941,12.568231,373.0,,10
2930953,2930957,39.10261,-90.67164,0.96186113,0.9476432,0.06,0.12,1.603102,4.8093057,120.0,,10
2930051,2930041,39.097717,-90.642006,1.2779583,0.8359914,0.06,0.12,2.1299305,6.389791,883.0,,11
2930035,2930955,39.100742,-90.67316,1.1476659,0.8766077,0.06,0.12,1.9127765,5.7383294,291.0,,11
2930687,2931023,39.1123,-90.674805,2.235159,0.6532626,0.06,0.12,3.7252648,11.175795,81.0,,11
2930951,2930953,39.10322,-90.67217,0.7824522,1.0380024,0.06,0.12,1.304087,3.9122612,72.0,,11
2929939,2931057,39.129353,-90.68552,4.1238437,0.49858314,0.055,0.11,6.873073,30.0,166.0,,11
2938507,2930649,39.13877,-90.70272,113.94366,0.11530049,0.045,0.09,189.9061,569.71826,1200.0,,11
2930855,2930649,39.13569,-90.698906,1.2767907,0.83632857,0.06,0.12,2.1279845,6.3839536,383.0,,11
2930653,2930655,39.12491,-90.699814,2.1190636,0.66881716,0.06,0.12,3.5317726,10.595318,352.0,,11
2929973,2930667,39.120945,-90.69747,0.7256347,1.0731055,0.06,0.12,1.2093911,3.6281734,29.0,,11
2930663,2930655,39.12353,-90.699005,0.90953356,0.97132075,0.06,0.12,1.5158893,4.5476675,273.0,,11
2931025,2931023,39.112385,-90.67533,1.5825241,0.76075673,0.06,0.12,2.63754,7.91262,62.0,,11
2930949,2930953,39.104218,-90.67217,0.6321891,1.1403971,0.06,0.12,1.0536485,3.1609454,253.0,,11
2931009,2930035,39.09898,-90.67457,1.1067417,0.8907632,0.06,0.12,1.8445694,5.5337086,258.0,,12
2930005,2930687,39.114883,-90.665695,2.2343705,0.6533643,0.06,0.12,3.7239509,11.171853,1745.0,,12
2930027,2930951,39.10405,-90.67298,0.767044,1.0471504,0.06,0.12,1.2784066,3.83522,178.0,,12
2931065,2929939,39.128727,-90.68451,4.1225233,0.4986536,0.055,0.11,6.870872,30.0,70.0,,12
2938505,2938507,39.14641,-90.70856,113.94357,0.11530053,0.045,0.09,189.90596,569.7179,788.0,,12
2930935,2930855,39.1378,-90.69835,1.1498178,0.8758835,0.06,0.12,1.916363,5.7490892,102.0,,12
2930829,2930653,39.127327,-90.70485,2.0853288,0.6735691,0.06,0.12,3.475548,10.426644,679.0,,12
2929959,2930663,39.1225,-90.70023,0.8254645,1.0137833,0.06,0.12,1.3757741,4.127322,43.0,,12
2929975,2929973,39.121532,-90.69902,0.7221187,1.0754074,0.06,0.12,1.203531,3.6105933,299.0,,12
2930685,2931025,39.11557,-90.67743,0.8620192,0.99458724,0.06,0.12,1.4366986,4.310096,747.0,,12
2930683,2931025,39.11526,-90.67481,1.4790314,0.7837985,0.06,0.12,2.4650524,7.395157,659.0,,12
2931007,2930949,39.10731,-90.67338,0.55473393,1.2080871,0.06,0.12,0.92455655,2.7736695,467.0,,12
2930003,2930005,39.11332,-90.64718,1.8005388,0.7186491,0.06,0.12,3.000898,9.002694,1847.0,,13
2931091,2930027,39.106693,-90.674835,0.7444068,1.0610814,0.06,0.12,1.2406781,3.7220342,507.0,,13
2931073,2931065,39.126312,-90.68179,0.7002882,1.0900707,0.06,0.12,1.1671469,3.501441,636.0,,13
937110086,2931065,39.129635,-90.68415,4.1143417,0.49909082,0.055,0.11,6.857236,30.0,212.0,,13
2930639,2938505,39.165462,-90.71003,113.941826,0.1153013,0.045,0.09,189.90305,569.7091,3622.0,,13
2930641,2938505,39.149536,-90.71374,3.74592,0.52018034,0.06,0.12,6.2432,18.729599,448.0,,13
2930931,2930935,39.14045,-90.698845,0.68885934,1.0980129,0.06,0.12,1.148099,3.4442968,501.0,,13
2930831,2930829,39.130306,-90.71178,1.2566179,0.8422254,0.06,0.12,2.0943632,6.2830896,753.0,,13
2930933,2930935,39.138355,-90.6989,1.0246284,0.92157954,0.06,0.12,1.707714,5.1231422,96.0,,13
2930833,2930829,39.130432,-90.70886,1.8180608,0.7155852,0.06,0.12,3.0301013,9.090303,317.0,,13
2929961,2929959,39.123367,-90.702156,0.81302154,1.0205994,0.06,0.12,1.3550359,4.065108,392.0,,13
2930817,2930683,39.11831,-90.67545,0.29510972,1.595972,0.06,0.12,0.49184954,1.4755486,30.0,,13
2930819,2930683,39.11832,-90.67532,1.1771085,0.8668658,0.06,0.12,1.9618477,5.885543,24.0,,13
937110087,937110086,39.12998,-90.68273,2.7692096,0.5943434,0.06,0.12,4.6153493,13.846047,131.0,,14
937110051,937110086,39.135387,-90.68671,3.6203907,0.52806175,0.06,0.12,6.033984,18.101954,1394.0,,14
2938449,2930639,39.182926,-90.71399,113.94151,0.115301445,0.045,0.09,189.90251,569.7076,395.0,,14
2930861,2930641,39.15599,-90.72096,3.7343874,0.52088845,0.06,0.12,6.223979,18.671936,1763.0,,14
2930941,2930831,39.13381,-90.71465,0.31398228,1.5529164,0.06,0.12,0.5233038,1.5699115,150.0,,14
2929909,2930933,39.139877,-90.70046,1.0110203,0.9270315,0.06,0.12,1.6850338,5.0551014,392.0,,14
2930945,2930833,39.132423,-90.70987,1.7672678,0.7245869,0.06,0.12,2.9454463,8.836339,162.0,,14
2930947,2930833,39.13175,-90.71032,0.5301118,1.2325287,0.06,0.12,0.88351965,2.650559,118.0,,14
2931027,2929961,39.12509,-90.70269,0.33087736,1.5174209,0.06,0.12,0.5514623,1.6543869,178.0,,14
2929979,2930819,39.119175,-90.67564,1.1771085,0.8668658,0.06,0.12,1.9618477,5.885543,161.0,,14
2929981,2930817,39.11845,-90.67603,0.29510972,1.595972,0.06,0.12,0.49184954,1.4755486,80.0,,14
2931061,937110087,39.129738,-90.68162,1.8253874,0.7143166,0.06,0.12,3.0423121,9.126937,100.0,,15
2931069,937110087,39.128536,-90.68121,2.4575336,0.6264916,0.06,0.12,4.0958896,12.287668,292.0,,15
2930623,2938449,39.186424,-90.71262,2.5352705,0.61794305,0.06,0.12,4.2254505,12.676352,479.0,,15
937110050,937110051,39.14124,-90.689545,3.5086794,0.5354142,0.06,0.12,5.847799,17.543396,100.0,,15
2930625,2938449,39.187054,-90.71491,113.940956,0.1153017,0.045,0.09,189.90158,569.7048,546.0,,15
2930859,2930861,39.169735,-90.728676,3.1867197,0.55863863,0.06,0.12,5.3111997,15.9335985,1669.0,,15
2930839,2930861,39.17252,-90.71844,2.5122335,0.62043655,0.06,0.12,4.187056,12.561168,2150.0,,15
2930927,2930945,39.136917,-90.71254,0.9998721,0.93157744,0.06,0.12,1.6664535,4.9993606,960.0,,15
2930929,2929909,39.142063,-90.70027,0.9474786,0.95396286,0.06,0.12,1.579131,4.737393,94.0,,15
2929935,2930947,39.132446,-90.71204,0.4921254,1.2736303,0.06,0.12,0.820209,2.460627,237.0,,15
2930939,2930945,39.133167,-90.71078,1.6325823,0.75037605,0.06,0.12,2.7209706,8.162911,116.0,,15
2930669,2929979,39.119183,-90.676796,1.0626479,0.9068847,0.06,0.12,1.7710799,5.31324,88.0,,15
2930673,2929981,39.118763,-90.67687,1.464,0.78733873,0.06,0.12,2.44,7.32,87.0,,15
2930459,2931061,39.130024,-90.670166,1.8192369,0.7153811,0.06,0.12,3.0320613,9.096184,1982.0,,16
2931067,2931069,39.12729,-90.68045,1.6914115,0.7387479,0.06,0.12,2.819019,8.457058,28.0,,16
2931071,2931069,39.125954,-90.67988,2.127336,0.66766846,0.06,0.12,3.5455601,10.636681,321.0,,16
2929733,2930623,39.185898,-90.7063,2.5032508,0.6214178,0.06,0.12,4.172085,12.516254,1197.0,,16
937110049,937110050,39.14262,-90.68914,3.4587271,0.538812,0.06,0.12,5.7645454,17.293636,200.0,,16
2930621,2930625,39.19846,-90.71774,113.9397,0.11530226,0.045,0.09,189.8995,569.6985,2080.0,,16
2930619,2930625,39.19153,-90.71395,3.3617218,0.54561687,0.06,0.12,5.6028695,16.808609,554.0,,16
2930825,2930859,39.18987,-90.73312,2.0154476,0.68377453,0.06,0.12,3.3590794,10.077238,3009.0,,16
2930849,2930859,39.1769,-90.73388,2.7852383,0.592832,0.06,0.12,4.6420636,13.926191,204.0,,16
2930841,2930929,39.143303,-90.70286,0.92942363,0.9620947,0.06,0.12,1.5490394,4.647118,551.0,,16
2929929,2930939,39.13378,-90.71231,1.629313,0.75104,0.06,0.12,2.7155216,8.1465645,205.0,,16
2930943,2929935,39.133125,-90.71374,1.464,0.78733873,0.06,0.12,2.44,7.32,110.0,,16
2930671,2930669,39.118996,-90.67814,1.0448371,0.91367275,0.06,0.12,1.7413951,5.2241855,168.0,,16
2929753,2929733,39.18119,-90.702644,1.6856382,0.7398631,0.06,0.12,2.809397,10.0,506.0,,17
2930461,2931067,39.127094,-90.669044,1.691073,0.7388131,0.06,0.12,2.818455,8.455365,2040.0,,17
2931059,2931071,39.124176,-90.67823,2.1107278,0.6699812,0.06,0.12,3.5178795,10.553638,182.0,,17
937110085,937110049,39.143055,-90.688255,2.3616734,0.6375858,0.06,0.12,3.9361222,11.808366,36.0,,17
2929735,2929733,39.183304,-90.702736,2.0302749,0.6815669,0.06,0.12,3.3837914,10.151375,217.0,,17
2930925,2930619,39.193466,-90.71149,2.9771533,0.57565796,0.06,0.12,4.961922,14.885767,117.0,,17
937110084,937110049,39.143574,-90.688354,3.0090113,0.5729611,0.06,0.12,5.015019,15.045056,93.0,,17
2938445,2930621,39.210194,-90.71661,113.93954,0.115302324,0.045,0.09,189.89923,569.6977,544.0,,17
2930827,2930825,39.204544,-90.730675,1.6649486,0.74390525,0.06,0.12,2.7749143,8.324742,361.0,,17
2930615,2930825,39.20318,-90.73165,1.464,0.78733873,0.06,0.12,2.44,7.32,128.0,,17
2930847,2930619,39.19746,-90.708176,2.197097,0.65823144,0.06,0.12,3.6618285,10.985485,1168.0,,17
2929777,2930849,39.18866,-90.73961,2.7795713,0.59336495,0.06,0.12,4.6326184,13.897856,3312.0,,17
2930937,2929929,39.134434,-90.71401,1.6190592,0.7531347,0.06,0.12,2.698432,8.095296,157.0,,17
2930677,2930671,39.119682,-90.6826,0.9913498,0.9351021,0.06,0.12,1.6522497,4.956749,668.0,,17
2929757,2929753,39.179363,-90.70162,0.19597684,1.9118643,0.06,0.12,0.32662806,0.9798842,75.0,,18
2929785,2929753,39.175457,-90.69848,1.5898093,0.7592167,0.06,0.12,2.6496823,7.9490466,981.0,,18
2929937,2930461,39.133896,-90.65612,1.3694419,0.81087637,0.06,0.12,2.282403,6.8472095,1079.0,,18
2929897,937110085,39.141262,-90.67317,2.3600786,0.63777584,0.06,0.12,3.9334645,11.800393,2726.0,,18
2929957,2931059,39.12333,-90.667046,2.061853,0.6769419,0.06,0.12,3.4364214,10.309264,1990.0,,18
2929879,937110084,39.144016,-90.687836,3.0065753,0.57316583,0.06,0.12,5.010959,15.032877,49.0,,18
2930451,2930925,39.191708,-90.703964,2.9764755,0.5757158,0.06,0.12,4.9607925,14.882378,1366.0,,18
2930627,2929735,39.18162,-90.70116,2.0147247,0.6838827,0.06,0.12,3.3578746,10.073624,262.0,,18
2938441,2938445,39.213963,-90.71707,113.939514,0.11530234,0.045,0.09,189.89919,569.6976,330.0,,18
2930609,2930827,39.2088,-90.72985,1.6220016,0.75253165,0.06,0.12,2.7033362,8.110008,605.0,,18
2930917,2930847,39.204437,-90.709305,0.9411829,0.95677286,0.06,0.12,1.5686382,4.7059145,448.0,,18
2930921,2930847,39.204693,-90.7076,1.8776369,0.70547795,0.06,0.12,3.1293948,9.388185,465.0,,18
2930617,2929777,39.2032,-90.73278,1.7936177,0.7198712,0.06,0.12,2.9893627,8.968088,89.0,,18
2930857,2930937,39.137814,-90.715675,1.6079314,0.75542974,0.06,0.12,2.6798856,8.039657,759.0,,18
2929699,2930451,39.202316,-90.69501,1.681882,0.7405916,0.06,0.12,2.8031366,8.40941,1911.0,,19
2929883,2929897,39.14575,-90.652626,1.6722466,0.7424712,0.06,0.12,2.7870774,8.361233,1197.0,,19
2929951,2929957,39.12458,-90.65087,1.810083,0.71697485,0.06,0.12,3.0168052,9.050415,1266.0,,19
2929703,2930451,39.19324,-90.692055,2.6823568,0.60275805,0.06,0.12,4.470595,13.411784,1097.0,,19
2930629,2930627,39.180717,-90.70028,1.8600669,0.7084102,0.06,0.12,3.1001115,9.300335,8.0,,19
2931055,2929879,39.148666,-90.6894,3.0059104,0.5732218,0.06,0.12,5.0098505,15.0295515,1097.0,,19
2930605,2938441,39.216644,-90.71697,3.1559477,0.5610352,0.06,0.12,5.259913,15.779738,351.0,,19
2930607,2938441,39.218155,-90.71976,113.93848,0.1153028,0.045,0.09,189.89746,569.6924,718.0,,19
2931003,2930609,39.213566,-90.72938,1.4639503,0.78735054,0.06,0.12,2.439917,7.3197513,464.0,,19
2930853,2930921,39.210426,-90.71183,1.7269015,0.73201096,0.06,0.12,2.878169,8.634507,979.0,,19
2930845,2930917,39.207184,-90.7136,0.8016421,1.0269659,0.06,0.12,1.3360703,4.0082107,580.0,,19
2931001,2930609,39.211597,-90.72947,0.7393786,1.0642589,0.06,0.12,1.2322977,3.696893,92.0,,19
2930919,2930921,39.206444,-90.70933,0.34624565,1.4873297,0.06,0.12,0.5770761,1.7312282,109.0,,19
2930613,2930617,39.20391,-90.73228,1.7854263,0.7213264,0.06,0.12,2.9757104,8.927131,113.0,,19
2930851,2930857,39.143005,-90.71471,1.4920948,0.7807636,0.06,0.12,2.4868245,7.460474,468.0,,19
2929697,2929703,39.19902,-90.68405,1.5328835,0.7715289,0.06,0.12,2.5548058,7.6644173,1146.0,,20
2929695,2929703,39.195724,-90.67922,2.3402376,0.64015573,0.06,0.12,3.900396,11.701188,1297.0,,20
2929759,2930629,39.179493,-90.6955,1.8600669,0.7084102,0.06,0.12,3.1001115,9.300335,1119.0,,20
2929839,2931055,39.154785,-90.6756,2.5122335,0.62043655,0.06,0.12,4.187056,12.561168,3247.0,,20
2929633,2930605,39.22033,-90.69739,3.1391184,0.5623602,0.06,0.12,5.231864,15.695592,3457.0,,20
2930603,2930607,39.222866,-90.72179,113.9384,0.11530284,0.045,0.09,189.89734,569.692,409.0,,20
2930999,2931003,39.218487,-90.7252,1.3959689,0.8040419,0.06,0.12,2.3266149,6.9798446,865.0,,20
2929645,2931001,39.212692,-90.72737,0.73084754,1.0697218,0.06,0.12,1.2180792,3.6542375,393.0,,20
2929661,2930919,39.206295,-90.710106,0.1707394,2.0317523,0.06,0.12,0.28456566,0.85369694,29.0,,20
2929665,2930613,39.204792,-90.73213,1.7802309,0.7222544,0.06,0.12,2.9670515,8.9011545,88.0,,20
2930843,2930851,39.147167,-90.71551,1.364837,0.8120822,0.06,0.12,2.2747283,6.8241854,483.0,,20
2929683,2929695,39.196987,-90.66452,1.9094454,0.7002688,0.06,0.12,3.182409,9.547227,1424.0,,21
2929737,2929759,39.183353,-90.68225,1.5057886,0.7776231,0.06,0.12,2.5096476,7.528943,1455.0,,21
2929831,2929839,39.160988,-90.6537,1.6849564,0.7399951,0.06,0.12,2.8082607,8.424783,1218.0,,21
2929631,2929633,39.21742,-90.6782,1.9587561,0.6924359,0.06,0.12,3.2645936,10.0,132.0,,21
2929641,2929633,39.21453,-90.67553,1.812454,0.71656096,0.06,0.12,3.0207565,9.062269,784.0,,21
2930599,2930603,39.225555,-90.720726,3.3224683,0.5484515,0.06,0.12,5.537447,16.61234,294.0,,21
2930601,2930603,39.2298,-90.72133,113.93718,0.11530338,0.045,0.09,189.89531,569.6859,1124.0,,21
2930997,2929645,39.214962,-90.727715,1.464,0.78733873,0.06,0.12,2.44,7.32,136.0,,21
2930923,2929661,39.206207,-90.71044,1.464,0.78733873,0.06,0.12,2.44,7.32,32.0,,21
2930611,2929665,39.205654,-90.731186,0.40838942,1.3828633,0.06,0.12,0.680649,2.0419471,176.0,,21
2929625,2929631,39.223408,-90.67178,1.6401619,0.74884427,0.06,0.12,2.7336032,8.2008095,1665.0,,22
2929627,2929631,39.21821,-90.66996,1.4243923,0.7969236,0.06,0.12,2.3739872,7.121962,1373.0,,22
2929653,2929641,39.21129,-90.66622,1.6863195,0.7397312,0.06,0.12,2.8105323,8.431597,1063.0,,22
2930597,2930599,39.22644,-90.71945,3.3044837,0.54976636,0.06,0.12,5.507473,16.522419,3.0,,22
2930593,2930601,39.247723,-90.72659,113.91464,0.11531345,0.045,0.09,189.85773,569.5732,2994.0,,22
2930595,2930601,39.242992,-90.737045,9.038931,0.3526778,0.055,0.11,15.064885,50.0,3128.0,,22
2929597,2930597,39.228504,-90.715004,3.304299,0.5497799,0.06,0.12,5.5071654,16.521496,991.0,,23
2930913,2930595,39.253216,-90.74962,9.003202,0.35329455,0.055,0.11,15.005338,50.0,114.0,,23
2938521,2930593,39.260178,-90.73326,19.14383,0.2532757,0.05,0.1,31.906382,95.71915,278.0,,23
2930591,2930593,39.261806,-90.74082,113.70965,0.11540511,0.045,0.09,189.51608,568.5482,1321.0,,23
2930915,2930595,39.258614,-90.74894,1.3020118,0.8291422,0.06,0.12,2.1700199,6.5100594,1169.0,,23
2929571,2929597,39.241184,-90.69855,2.8236701,0.5892586,0.06,0.12,4.7061167,14.11835,3396.0,,24
2929577,2929597,39.23078,-90.69476,2.2899973,0.64631426,0.06,0.12,3.816662,11.449986,3044.0,,24
2930587,2938521,39.261185,-90.73222,3.113127,0.5644268,0.06,0.12,5.1885448,15.565635,39.0,,24
2930425,2930913,39.252525,-90.75207,9.002702,0.35330322,0.055,0.11,15.004503,50.0,348.0,,24
2930585,2938521,39.26717,-90.73355,19.111982,0.2534618,0.05,0.1,31.853302,95.559906,1327.0,,24
2938437,2930591,39.266914,-90.75231,113.709526,0.115405165,0.045,0.09,189.51588,568.5476,1032.0,,24
2929567,2929577,39.232777,-90.67416,1.2045333,0.8581024,0.06,0.12,2.0075555,6.0226665,700.0,,25
2929515,2930587,39.262207,-90.72389,3.1129198,0.56444335,0.06,0.12,5.1881995,15.564599,1463.0,,25
2929537,2930425,39.256836,-90.77925,3.5208724,0.53459543,0.06,0.12,5.8681207,17.60436,5070.0,,25
2930427,2930425,39.253635,-90.782234,8.803978,0.35679957,0.055,0.11,14.673296,50.0,4869.0,,25
2929487,2930585,39.274685,-90.74184,19.106012,0.25349674,0.05,0.1,31.843353,95.53006,967.0,,25
2930581,2938437,39.293816,-90.76685,113.69241,0.11541283,0.045,0.09,189.48735,568.4621,5492.0,,25
2930583,2938437,39.284523,-90.777145,8.215666,0.3678541,0.055,0.11,13.692776,50.0,4715.0,,25
2929497,2929537,39.27404,-90.80578,2.104323,0.67088,0.06,0.12,3.5072048,10.521615,2067.0,,26
2929513,2929515,39.266037,-90.699425,2.1732154,0.6614129,0.06,0.12,3.6220255,10.866076,3168.0,,26
2929517,2929515,39.26012,-90.70089,2.474304,0.6246147,0.06,0.12,4.12384,12.37152,2650.0,,26
2929495,2929537,39.271397,-90.790344,2.5270674,0.61882716,0.06,0.12,4.211779,12.635338,1237.0,,26
2929457,2929487,39.27961,-90.74071,4.7094517,0.47021422,0.055,0.11,7.8490863,30.0,996.0,,26
2930911,2930583,39.296505,-90.79911,7.7485814,0.37747705,0.055,0.11,12.914303,50.0,57.0,,26
2930429,2930427,39.25046,-90.8125,7.239036,0.38897666,0.055,0.11,12.065061,50.0,508.0,,26
2929541,2930427,39.25609,-90.82452,6.542138,0.40674114,0.055,0.11,10.9035635,32.71069,2762.0,,26
2930415,2929487,39.287384,-90.74761,18.998163,0.2541306,0.05,0.1,31.663607,94.99082,2130.0,,26
2930575,2930581,39.312275,-90.78868,3.2503095,0.5537903,0.06,0.12,5.4171824,16.251547,423.0,,26
2930577,2930581,39.31465,-90.802315,113.69082,0.11541355,0.045,0.09,189.4847,568.4541,2715.0,,26
2930821,2930583,39.300865,-90.80501,4.1054626,0.49956676,0.06,0.12,6.8424377,20.527313,1464.0,,26
2929477,2929457,39.273403,-90.721985,2.1089647,0.67022824,0.06,0.12,3.514941,10.544824,3600.0,,27
2929525,2929541,39.266277,-90.844925,1.5562992,0.7663859,0.06,0.12,2.593832,7.781496,2376.0,,27
2929559,2930429,39.246662,-90.824005,1.5882809,0.75953895,0.06,0.12,2.647135,7.941405,2058.0,,27
2929473,2929495,39.27643,-90.79435,1.4234468,0.79715705,0.06,0.12,2.3724113,7.117234,55.0,,27
2929511,2929517,39.26132,-90.68539,1.6652975,0.74383646,0.06,0.12,2.7754958,8.326488,157.0,,27
2930413,2930415,39.29954,-90.74207,2.0969884,0.6719143,0.06,0.12,3.4949806,10.4849415,2504.0,,27
2931029,2929495,39.276443,-90.78713,2.2543085,0.6508086,0.06,0.12,3.7571807,11.271543,1189.0,,27
2930579,2930821,39.30582,-90.81029,3.9527464,0.5079918,0.06,0.12,6.5879107,19.763733,113.0,,27
2929429,2929457,39.290436,-90.72944,4.5331206,0.47819763,0.055,0.11,7.555201,30.0,2181.0,,27
2929395,2930911,39.295975,-90.79939,7.7484756,0.3774793,0.055,0.11,12.914126,50.0,87.0,,27
2929647,2930429,39.22767,-90.8234,7.088306,0.39260438,0.055,0.11,11.813843,50.0,4950.0,,27
2929531,2929541,39.259228,-90.84414,6.454019,0.4091819,0.055,0.11,10.756699,32.270096,1204.0,,27
2929389,2930415,39.297634,-90.75578,18.97743,0.25425306,0.05,0.1,31.62905,94.88715,663.0,,27
2930573,2930575,39.31621,-90.79273,3.2089374,0.55692893,0.06,0.12,5.3482294,16.044687,719.0,,27
2930571,2930575,39.315163,-90.78945,0.87801206,0.98655367,0.06,0.12,1.4633535,4.3900604,264.0,,27
2930569,2930577,39.3212,-90.81823,113.690575,0.11541366,0.045,0.09,189.48428,568.4529,383.0,,27
2930823,2930821,39.31267,-90.814445,1.710164,0.7351631,0.06,0.12,2.8502734,8.550819,1647.0,,27
2929359,2930413,39.30828,-90.72735,1.1959695,0.8608078,0.06,0.12,1.9932824,5.9798474,829.0,,28
2929447,2929395,39.287403,-90.78651,1.1777923,0.8666437,0.06,0.12,1.9629872,5.888962,2925.0,,28
2929469,2929473,39.28002,-90.79973,1.4220262,0.7975083,0.06,0.12,2.3700435,7.110131,1197.0,,28
2929507,2929511,39.26445,-90.682365,1.4903657,0.7811631,0.06,0.12,2.483943,7.451829,778.0,,28
2929533,2929531,39.260044,-90.86026,1.6628519,0.7443189,0.06,0.12,2.77142,8.31426,2429.0,,28
2929709,2929647,39.203396,-90.82358,1.8375691,0.7122236,0.06,0.12,3.0626152,9.187845,2428.0,,28
2929381,2929389,39.309116,-90.772736,2.0427852,0.67972225,0.06,0.12,3.404642,10.213926,3682.0,,28
27570634,2931029,39.27525,-90.77582,1.8850701,0.7042493,0.06,0.12,3.1417835,9.42535,803.0,,28
2929361,2930579,39.31984,-90.83651,3.9513779,0.5080694,0.06,0.12,6.5856295,19.75689,5695.0,,28
