cycle_detected,is_initial,step,link,to,lat,lon,B,z,n,nCC,Tw,TwCC,Length,alt,So,gages
false,false,"6","4989603","4989861",39.899513,-91.50283,24.50801,0.22712474,0.05,0.1,40.846684,122.540054,455,143.25,4e-05,
false,false,"7","4989861","4989867",39.89291,-91.492256,24.510368,0.2271151,0.05,0.1,40.850613,122.55184,1941,143.23,0.00027,
false,false,"8","4989867","4991397",39.890472,-91.466675,24.513243,0.22710334,0.05,0.1,40.855404,122.566216,2988,142.71,5e-05,
false,false,"9","4991397","2927803",39.887432,-91.4538,24.513294,0.22710313,0.05,0.1,40.85549,122.56647,129,142.56,1e-05,
false,false,"10","2927803","2927415",39.883595,-91.45312,24.515709,0.22709326,0.05,0.1,40.859516,122.57855,762,142.56,1e-05,
false,false,"11","2927415","2927799",39.879642,-91.45034,24.515978,0.22709216,0.05,0.1,40.859962,122.57989,495,142.56,1e-05,
