2008-01-01,841.0103558999999
2008-01-02,821.1885629999999
2008-01-03,778.7132924999999
2008-01-04,750.3964454999999
2008-01-05,733.4063372999999
2008-01-06,710.7528596999999
2008-01-07,710.7528596999999
2008-01-08,841.0103558999999
2008-01-09,968.4361673999999
2008-01-10,1050.5550236999998
2008-01-11,1158.1590422999998
2008-01-12,1237.4462138999997
2008-01-13,1316.7333855
2008-01-14,1407.3472958999998
2008-01-15,1483.8027827999997
2008-01-16,1560.2582696999998
2008-01-17,1636.7137566
2008-01-18,1693.3474505999998
2008-01-19,1727.3276669999998
2008-01-20,1707.5058740999998
2008-01-21,1670.6939729999997
2008-01-22,1633.8820718999998
2008-01-23,1588.5751166999999
2008-01-24,1529.1097379999999
2008-01-25,1469.6443593
2008-01-26,1410.1789806
2008-01-27,1353.5452865999998
2008-01-28,1299.7432772999998
2008-01-29,1248.7729527
2008-01-30,1203.4659975
2008-01-31,1155.3273576
2008-02-01,1115.6837718
2008-02-02,1056.2183931
2008-02-03,1013.7431225999999
2008-02-04,976.9312214999999
2008-02-05,1008.0797531999999
2008-02-06,1194.9709434
2008-02-07,1277.0897996999997
2008-02-08,1384.6938182999997
2008-02-09,1475.3077286999999
2008-02-10,1560.2582696999998
2008-02-11,1628.2187024999998
2008-02-12,1659.3672341999998
2008-02-13,1676.3573423999999
2008-02-14,1707.5058740999998
2008-02-15,1749.9811445999999
2008-02-16,1741.4860904999998
2008-02-17,1792.4564150999997
2008-02-18,1877.4069560999997
2008-02-19,1894.3970642999998
2008-02-20,1945.3673888999997
2008-02-21,1982.1792899999998
2008-02-22,1999.1693981999997
2008-02-23,1987.8426593999998
2008-02-24,1928.3772806999998
2008-02-25,1871.7435866999997
2008-02-26,1812.2782079999997
2008-02-27,1741.4860904999998
2008-02-28,1670.6939729999997
2008-02-29,1602.7335401999999
2008-03-01,1551.7632155999997
2008-03-02,1517.7829991999997
2008-03-03,1500.7928909999998
2008-03-04,1500.7928909999998
2008-03-05,1497.9612062999997
2008-03-06,1500.7928909999998
2008-03-07,1514.9513144999999
2008-03-08,1520.6146838999998
2008-03-09,1526.2780532999998
2008-03-10,1526.2780532999998
2008-03-11,1512.1196297999998
2008-03-12,1486.6344674999998
2008-03-13,1452.6542510999998
2008-03-14,1424.3374040999997
2008-03-15,1390.3571877
2008-03-16,1359.2086559999998
2008-03-17,1333.7234936999998
2008-03-18,1319.5650701999998
2008-03-19,1294.0799078999999
2008-03-20,1274.2581149999999
2008-03-21,1277.0897996999997
2008-03-22,1299.7432772999998
2008-03-23,1319.5650701999998
2008-03-24,1325.2284395999998
2008-03-25,1333.7234936999998
2008-03-26,1333.7234936999998
2008-03-27,1333.7234936999998
2008-03-28,1313.9017007999998
2008-03-29,1302.574962
2008-03-30,1291.2482231999998
2008-03-31,1279.9214843999998
2008-04-01,1245.9412679999998
2008-04-02,1237.4462138999997
2008-04-03,1245.9412679999998
2008-04-04,1248.7729527
2008-04-05,1254.4363220999999
2008-04-06,1254.4363220999999
2008-04-07,1245.9412679999998
2008-04-08,1245.9412679999998
2008-04-09,1243.1095833
2008-04-10,1262.9313762
2008-04-11,1282.7531691
2008-04-12,1296.9115926
2008-04-13,1325.2284395999998
2008-04-14,1353.5452865999998
2008-04-15,1373.3670794999998
2008-04-16,1381.8621335999999
2008-04-17,1393.1888723999998
2008-04-18,1398.8522417999998
2008-04-19,1401.6839264999999
2008-04-20,1384.6938182999997
2008-04-21,1379.0304488999998
2008-04-22,1350.7136018999997
2008-04-23,1319.5650701999998
2008-04-24,1302.574962
2008-04-25,1285.5848537999998
2008-04-26,1262.9313762
2008-04-27,1234.6145291999999
2008-04-28,1206.2976821999998
2008-04-29,1175.1491505
2008-04-30,1149.6639882
2008-05-01,1115.6837718
2008-05-02,1098.6936635999998
2008-05-03,1059.0500777999998
2008-05-04,1022.2381766999998
2008-05-05,985.4262755999998
2008-05-06,945.7826897999998
2008-05-07,923.1292121999999
2008-05-08,917.4658427999999
2008-05-09,891.9806804999998
2008-05-10,877.8222569999999
2008-05-11,889.1489957999999
2008-05-12,900.4757345999999
2008-05-13,937.2876356999999
2008-05-14,982.5945908999998
2008-05-15,1016.5748072999999
2008-05-16,1036.3966002
2008-05-17,1056.2183931
2008-05-18,1073.2085012999999
2008-05-19,1084.5352400999998
2008-05-20,1087.3669247999999
2008-05-21,1081.7035554
2008-05-22,1070.3768165999998
2008-05-23,1059.0500777999998
2008-05-24,1036.3966002
2008-05-25,1005.2480684999999
2008-05-26,971.2678520999999
2008-05-27,937.2876356999999
2008-05-28,908.9707886999998
2008-05-29,900.4757345999999
2008-05-30,863.6638334999999
2008-05-31,781.5449772
2008-06-01,773.0499230999999
2008-06-02,795.7034006999999
2008-06-03,1016.5748072999999
2008-06-04,1081.7035554
2008-06-05,1209.1293669
2008-06-06,1274.2581149999999
2008-06-07,1345.0502324999998
2008-06-08,1421.5057193999999
2008-06-09,1503.6245757
2008-06-10,1594.2384860999998
2008-06-11,1662.1989188999999
2008-06-12,1710.3375588
2008-06-13,1749.9811445999999
2008-06-14,1766.9712527999998
2008-06-15,1741.4860904999998
2008-06-16,1676.3573423999999
2008-06-17,1605.5652248999997
2008-06-18,1526.2780532999998
2008-06-19,1432.8324581999998
2008-06-20,1364.8720253999998
2008-06-21,1294.0799078999999
2008-06-22,1234.6145291999999
2008-06-23,1169.4857811
2008-06-24,1093.0302941999998
2008-06-25,1044.8916542999998
2008-06-26,1030.7332307999998
2008-06-27,999.5846990999999
2008-06-28,971.2678520999999
2008-06-29,928.7925815999998
2008-06-30,911.8024733999999
2008-07-01,925.9608968999999
2008-07-02,942.9510050999999
2008-07-03,928.7925815999998
2008-07-04,957.1094285999999
2008-07-05,971.2678520999999
2008-07-06,979.7629061999999
2008-07-07,982.5945908999998
2008-07-08,985.4262755999998
2008-07-09,968.4361673999999
2008-07-10,908.9707886999998
2008-07-11,826.8519323999999
2008-07-12,835.3469864999998
2008-07-13,835.3469864999998
2008-07-14,911.8024733999999
2008-07-15,1019.4064919999998
2008-07-16,1081.7035554
2008-07-17,1101.5253483
2008-07-18,1084.5352400999998
2008-07-19,1064.7134471999998
2008-07-20,1027.9015461
2008-07-21,979.7629061999999
2008-07-22,951.4460591999999
2008-07-23,923.1292121999999
2008-07-24,903.3074192999999
2008-07-25,874.9905722999999
2008-07-26,832.5153017999999
2008-07-27,750.3964454999999
2008-07-28,668.2775892
2008-07-29,555.0102012
2008-07-30,402.09922739999996
2008-07-31,481.3863989999999
2008-08-01,498.37650719999993
2008-08-02,430.41607439999996
2008-08-03,421.92102029999995
2008-08-04,572.0003093999999
2008-08-05,501.2081918999999
2008-08-06,464.3962907999999
2008-08-07,472.8913448999999
2008-08-08,478.55471429999994
2008-08-09,489.88145309999993
2008-08-10,487.04976839999995
2008-08-11,472.8913448999999
2008-08-12,455.90123669999997
2008-08-13,419.08933559999997
2008-08-14,362.4556416
2008-08-15,359.62395689999994
2008-08-16,351.12890279999993
2008-08-17,305.8219476
2008-08-18,271.27539426
2008-08-19,240.97636796999998
2008-08-20,235.59616703999998
2008-08-21,239.56052561999996
2008-08-22,225.68527058999996
2008-08-23,215.20803719999998
2008-08-24,198.78426593999998
2008-08-25,225.11893364999997
2008-08-26,206.14664615999996
2008-08-27,172.73276669999998
2008-08-28,180.94465232999997
2008-08-29,336.97047929999997
2008-08-30,257.96647616999996
2008-08-31,186.89119019999998
2008-09-01,190.57238030999997
