Date,seconds,discharge-cms
2008-07-31 14:00:00,5236100.204733334,1385.7581991189727
2008-07-31 15:00:00,5239712.1981,1393.2553611027918
2008-07-31 16:00:00,5243324.792633333,1400.5428463811875
2008-07-31 17:00:00,5246937.87445,1407.6407161822265
2008-07-31 18:00:00,5250551.473233334,1414.5472894932773
2008-07-31 19:00:00,5254165.49565,1421.3154859890328
2008-07-31 20:00:00,5257779.968966667,1427.9127385289096
2008-07-31 21:00:00,5261394.8071,1434.35301260439
2008-07-31 22:00:00,5265010.037466667,1440.6906527379858
2008-07-31 23:00:00,5268625.59175,1446.9070653584795
2008-08-01 00:00:00,5272241.5004,1452.9903849417442
2008-08-01 01:00:00,5275857.87125,1458.8364708125655
2008-08-01 02:00:00,5279475.129366667,1464.2604080739172
2008-08-01 03:00:00,5283093.2676,1469.3321757296064
2008-08-01 04:00:00,5286712.3851666665,1473.990856767651
2008-08-01 05:00:00,5290332.30875,1478.3239730607484
2008-08-01 06:00:00,5293953.092033333,1482.290154713591
2008-08-01 07:00:00,5297574.576099999,1485.9731425439466
2008-08-01 08:00:00,5301196.8077,1489.340115297334
2008-08-01 09:00:00,5304819.65085,1492.461148986103
2008-08-01 10:00:00,5308443.146866667,1495.3152433686216
2008-08-01 11:00:00,5312067.17805,1497.9416750918942
2008-08-01 12:00:00,5315691.781666667,1500.3327033510125
2008-08-01 13:00:00,5319316.8542,1502.5316241767737
2008-08-01 14:00:00,5322942.430066667,1504.515849448552
2008-08-01 15:00:00,5326568.41945,1506.3378045439845
2008-08-01 16:00:00,5329469.52435,1507.672134760284
2008-08-01 17:00:00,5333096.274466666,1509.186502179995
2008-08-01 18:00:00,5336723.372850001,1510.5503390255853
2008-08-01 19:00:00,5340350.845766666,1511.7567798760983
2008-08-01 20:00:00,5343978.6277,1512.845881204331
2008-08-01 21:00:00,5347606.7428,1513.794496879552
2008-08-01 22:00:00,5351235.1328,1514.6341627717768
2008-08-01 23:00:00,5354863.819200001,1515.3551174393017
2008-08-02 00:00:00,5358492.7644,1516.0032458348255
2008-08-02 01:00:00,5362122.3896,1516.3569816866639
2008-08-02 02:00:00,5365753.11105,1516.264891459845
2008-08-02 03:00:00,5369385.1768333325,1515.6536959864636
2008-08-02 04:00:00,5373018.3741999995,1514.619261739233
2008-08-02 05:00:00,5376652.872599999,1513.1158120174975
2008-08-02 06:00:00,5380288.7805,1511.1989971476323
2008-08-02 07:00:00,5383926.3224,1508.8083699132312
2008-08-02 08:00:00,5387565.20235,1505.9837121628775
2008-08-02 09:00:00,5391205.5068666665,1502.4585005624638
2008-08-02 10:00:00,5394846.8969,1495.9440155229768
2008-08-02 11:00:00,5398488.6526,1485.5306496820785
2008-08-02 12:00:00,5402130.4084,1475.1164160494955
2008-08-02 13:00:00,5405043.8133000005,1466.7846131734461
2008-08-02 14:00:00,5408685.5706,1456.3692380144084
2008-08-02 15:00:00,5412327.3281,1445.9539717659302
2008-08-02 16:00:00,5415969.085733333,1435.5404309906905
2008-08-02 17:00:00,5419610.84375,1425.1285574999379
2008-08-02 18:00:00,5423252.602,1414.7135437724603
2008-08-02 19:00:00,5426894.36015,1404.2978548635558
2008-08-02 20:00:00,5430536.1184,1393.8833810494634
2008-08-02 21:00:00,5434177.87665,1383.468198363461
2008-08-02 22:00:00,5437819.634966667,1373.0532993518093
2008-08-02 23:00:00,5441461.393300001,1362.6381082008143
2008-08-03 00:00:00,5445103.1481,1353.5950810685463
2008-08-03 01:00:00,5448744.89925,1345.9410986589673
2008-08-03 02:00:00,5452386.650466667,1338.2871853311456
2008-08-03 03:00:00,5456028.40165,1330.632478399672
2008-08-03 04:00:00,5459670.1529,1322.9793114171682
2008-08-03 05:00:00,5463311.90405,1315.324906053224
2008-08-03 06:00:00,5466225.305050001,1309.2019055643646
