,"837,000",23701.20094,117,10108800,23701.20094
,"859,000",24324.17157,118,10195200,24324.17157
,"883,000",25003.7759,119,10281600,25003.7759
,"920,000",26051.49924,120,10368000,26051.49924
,"972,000",27523.97528,121,10454400,27523.97528
,"1,031,000",29194.66926,122,10540800,29194.66926
,"1,066,000",30185.7589,123,10627200,30185.7589
,"1,105,000",31290.11594,124,10713600,31290.11594
,"1,138,000",32224.57189,125,10800000,32224.57189
,"1,180,000",33413.87946,126,10886400,33413.87946
,"1,240,000",35112.89028,127,10972800,35112.89028
,"1,320,000",37378.23804,128,11059200,37378.23804
,"1,360,000",38510.91192,129,11145600,38510.91192
,"1,394,000",39473.68472,130,11232000,39473.68472
,"1,423,000",40294.87328,131,11318400,40294.87328
,"1,449,000",41031.1113,132,11404800,41031.1113
,"1,470,000",41625.76509,133,11491200,41625.76509
,"1,495,000",42333.68627,134,11577600,42333.68627
,"1,501,000",42503.58735,135,11664000,42503.58735
,"1,524,000",43154.87483,136,11750400,43154.87483
,"1,550,000",43891.11285,137,11836800,43891.11285
,"1,619,000",45844.97529,138,11923200,45844.97529
,"1,619,000",45844.97529,139,12009600,45844.97529
,"1,619,000",45844.97529,140,12096000,45844.97529
,"1,610,000",45590.12367,141,12182400,45590.12367
,"1,590,000",45023.78673,142,12268800,45023.78673
,"1,575,000",44599.03403,143,12355200,44599.03403
,"1,555,000",44032.69709,144,12441600,44032.69709
,"1,540,000",43607.94438,145,12528000,43607.94438
,"1,540,000",43607.94438,146,12614400,43607.94438
,"1,540,000",43607.94438,147,12700800,43607.94438
,"1,500,000",42475.2705,148,12787200,42475.2705
,"1,480,000",41908.93356,149,12873600,41908.93356
,"1,470,000",41625.76509,150,12960000,41625.76509
,"1,455,000",41201.01239,151,13046400,41201.01239
,"1,440,000",40776.25968,152,13132800,40776.25968
,"1,424,000",40323.19013,153,13219200,40323.19013
,"1,404,000",39756.85319,154,13305600,39756.85319
,"1,390,000",39360.41733,155,13392000,39360.41733
,"1,340,000",37944.57498,156,13478400,37944.57498
,"1,302,000",36868.53479,157,13564800,36868.53479
,"1,265,000",35820.81146,158,13651200,35820.81146
,"1,240,000",35112.89028,159,13737600,35112.89028
,"1,215,000",34404.96911,160,13824000,34404.96911
,"1,190,000",33697.04793,161,13910400,33697.04793
,"1,145,000",32422.78982,162,13996800,32422.78982
,"1,094,000",30978.63062,163,14083200,30978.63062
,"1,073,000",30383.97683,164,14169600,30383.97683
,"1,045,000",29591.10512,165,14256000,29591.10512
,"1,039,000",29421.20403,166,14342400,29421.20403
,"982,000",27807.14375,167,14428800,27807.14375
,"957,000",27099.22258,168,14515200,27099.22258
,"926,000",26221.40032,169,14601600,26221.40032
,"895,000",25343.57807,170,14688000,25343.57807
,"868,000",24579.0232,171,14774400,24579.0232
,"818,000",23163.18085,172,14860800,23163.18085
,"784,000",22200.40805,173,14947200,22200.40805
,"755,000",21379.21949,174,15033600,21379.21949
,"728,000",20614.66462,175,15120000,20614.66462
,"700,000",19821.7929,176,15206400,19821.7929
,"670,000",18972.28749,177,15292800,18972.28749
,"660,000",18689.11902,178,15379200,18689.11902
,"644,000",18236.04947,179,15465600,18236.04947
,"675,000",19113.87173,180,15552000,19113.87173
,"668,000",18915.6538,181,15638400,18915.6538
,"666,000",18859.0201,182,15724800,18859.0201
,"659,000",18660.80217,183,15811200,18660.80217
,"655,000",18547.53479,184,15897600,18547.53479
,"655,000",18547.53479,185,15984000,18547.53479
,"687,000",19453.67389,186,16070400,19453.67389
,"687,000",19453.67389,187,16156800,19453.67389
,"687,000",19453.67389,188,16243200,19453.67389
,"687,000",19453.67389,189,16329600,19453.67389
,"690,000",19538.62443,190,16416000,19538.62443
,"687,000",19453.67389,191,16502400,19453.67389
,"684,000",19368.72335,192,16588800,19368.72335
,"681,000",19283.77281,193,16675200,19283.77281
,"672,000",19028.92118,194,16761600,19028.92118
,"661,000",18717.43587,195,16848000,18717.43587
,"654,000",18519.21794,196,16934400,18519.21794
,"645,000",18264.36632,197,17020800,18264.36632
,"632,000",17896.2473,198,17107200,17896.2473
,"627,000",17754.66307,199,17193600,17754.66307
,"611,000",17301.59352,200,17280000,17301.59352
,"588,000",16650.30604,201,17366400,16650.30604
,"579,000",16395.45441,202,17452800,16395.45441
,"557,000",15772.48378,203,17539200,15772.48378
,"533,000",15092.87945,204,17625600,15092.87945
,"505,000",14300.00774,205,17712000,14300.00774
,"492,000",13931.88872,206,17798400,13931.88872
,"488,000",13818.62134,207,17884800,13818.62134
,"475,000",13450.50233,208,17971200,13450.50233
,"492,000",13931.88872,209,18057600,13931.88872
,"463,000",13110.70016,210,18144000,13110.70016
,"443,000",12544.36322,211,18230400,12544.36322
,"428,000",12119.61052,212,18316800,12119.61052
,"421,000",11921.39259,213,18403200,11921.39259
,"412,000",11666.54096,214,18489600,11666.54096
,"410,000",11609.90727,215,18576000,11609.90727
,"412,000",11666.54096,216,18662400,11666.54096
,"436,000",12346.14529,217,18748800,12346.14529
,"432,000",12232.8779,218,18835200,12232.8779
,"427,000",12091.29367,219,18921600,12091.29367
,"423,000",11978.02628,220,19008000,11978.02628
,"422,000",11949.70943,221,19094400,11949.70943
,"422,000",11949.70943,222,19180800,11949.70943
,"422,000",11949.70943,223,19267200,11949.70943
,"423,000",11978.02628,224,19353600,11978.02628
,"425,000",12034.65998,225,19440000,12034.65998
,"425,000",12034.65998,226,19526400,12034.65998
,"425,000",12034.65998,227,19612800,12034.65998
,"425,000",12034.65998,228,19699200,12034.65998
,"416,000",11779.80835,229,19785600,11779.80835
,"411,000",11638.22412,230,19872000,11638.22412
,"406,000",11496.63988,231,19958400,11496.63988
,"397,000",11241.78826,232,20044800,11241.78826
,"391,000",11071.88718,233,20131200,11071.88718
,"363,000",10279.01546,234,20217600,10279.01546
,"357,000",10109.11438,235,20304000,10109.11438
,"355,000",10052.48069,236,20390400,10052.48069
,"352,000",9967.530144,237,20476800,9967.530144
,"351,000",9939.213297,238,20563200,9939.213297
