Date,seconds,discharge-cms
2008-07-11 17:00:00,,40.83774688141063
2008-07-11 18:00:00,3521646.5504,40.23310284521557
2008-07-11 19:00:00,,39.35635376482126
2008-07-11 20:00:00,3530238.7365,38.47960468442694
2008-07-11 21:00:00,,37.911506315550845
2008-07-11 22:00:00,,37.34340794667476
2008-07-11 23:00:00,3539062.0161,36.775309577798666
2008-07-12 00:00:00,,34.81824277893754
2008-07-12 01:00:00,3548051.9233,32.86117598007642
2008-07-12 02:00:00,,32.63160886210282
2008-07-12 03:00:00,,32.40204174412923
2008-07-12 04:00:00,3556935.1623,32.17247462615563
2008-07-12 05:00:00,,31.99454925577295
2008-07-12 06:00:00,3565186.7598,31.81662388539026
2008-07-12 07:00:00,,31.71701677841468
2008-07-12 08:00:00,3572901.2687,31.617409671439102
2008-07-12 09:00:00,,31.500679823617823
2008-07-12 10:00:00,3580194.2391,31.383949975796547
2008-07-12 11:00:00,,31.22175156259505
2008-07-12 12:00:00,3587123.5285,31.05955314939355
2008-07-12 13:00:00,,30.890647515380472
2008-07-12 14:00:00,3593750.2238,30.72174188136739
2008-07-12 15:00:00,,30.547638068414596
2008-07-12 16:00:00,3600125.3111,30.373534255461802
2008-07-12 17:00:00,3606289.1257,30.027920876035267
2008-07-12 18:00:00,,29.865673283778303
2008-07-12 19:00:00,3612272.8477,29.703425691521343
2008-07-12 20:00:00,,29.575290350432574
2008-07-12 21:00:00,3618100.8504,29.447155009343803
2008-07-12 22:00:00,3623792.9661,29.273062753924982
2008-07-12 23:00:00,,29.25314233884889
2008-07-13 00:00:00,3629365.0969,29.233221923772795
2008-07-13 01:00:00,3634874.0997,29.203237958166675
2008-07-13 02:00:00,,29.30446004617967
2008-07-13 03:00:00,3640403.6931,29.405682134192666
2008-07-13 04:00:00,3645972.1413,29.871171829644496
2008-07-13 05:00:00,,30.227516238837204
2008-07-13 06:00:00,3651588.6403,30.583860648029912
2008-07-13 07:00:00,3657257.5554,31.512943988367308
2008-07-13 08:00:00,,32.09107124575179
2008-07-13 09:00:00,3662981.5391,32.66919850313628
2008-07-13 10:00:00,,33.341171677916854
2008-07-13 11:00:00,3668763.08,34.01314485269742
2008-07-13 12:00:00,3674604.8874,35.520066258934214
2008-07-13 13:00:00,,36.3102692015108
2008-07-13 14:00:00,3680509.7954,37.100472144087384
2008-07-13 15:00:00,,37.911152740667745
2008-07-13 16:00:00,3686480.7699,38.72183333724811
2008-07-13 17:00:00,3692521.2954,40.318137928550016
2008-07-13 18:00:00,,41.0777484693452
2008-07-13 19:00:00,3698635.4443,41.83735901014039
2008-07-13 20:00:00,,42.542225181004696
2008-07-13 21:00:00,3704827.9083,43.247091351869
2008-07-13 22:00:00,3711103.9737,44.518054666971544
2008-07-13 23:00:00,,45.058340121942386
2008-07-14 00:00:00,3717468.717,45.598625576913236
2008-07-14 01:00:00,,45.972903127617755
2008-07-14 02:00:00,3723927.6135,46.34718067832227
2008-07-14 03:00:00,,46.62165030545756
2008-07-14 04:00:00,3730486.4954,46.896119932592846
2008-07-14 05:00:00,,47.381303473030705
2008-07-14 06:00:00,3737150.5226,47.866487013468564
2008-07-14 07:00:00,3743952.9071,49.52621504643207
2008-07-14 08:00:00,,49.01421035618461
2008-07-14 09:00:00,3750890.0711,48.502205665937154
2008-07-14 10:00:00,,49.617857519241724
2008-07-14 11:00:00,3757942.8322,50.733509372546294
2008-07-14 12:00:00,,50.472842475480995
2008-07-14 13:00:00,3765140.1425,50.21217557841569
2008-07-14 14:00:00,,49.77477403292207
2008-07-14 15:00:00,3772452.2889,49.33737248742845
2008-07-14 16:00:00,,48.833684752224954
2008-07-14 17:00:00,3779893.4515,48.329997017021455
2008-07-14 18:00:00,,47.95387369128581
2008-07-14 19:00:00,,47.57775036555016
2008-07-14 20:00:00,3787481.0074,47.20162703981451
2008-07-14 21:00:00,,46.581856797055316
2008-07-14 22:00:00,3795235.3817,45.96208655429612
2008-07-14 23:00:00,,45.22675681064295
2008-07-15 00:00:00,3803180.5957,44.49142706698977
2008-07-15 01:00:00,,43.43635327821146
2008-07-15 02:00:00,3811299.3432,42.381279489433155
2008-07-15 03:00:00,,41.40164104349613
2008-07-15 04:00:00,3819575.6114,40.4220025975591
2008-07-15 05:00:00,,39.81265818392148
2008-07-15 06:00:00,,39.20331377028386
2008-07-15 07:00:00,3828015.8767,38.59396935664624
2008-07-15 08:00:00,,37.73677696931991
2008-07-15 09:00:00,3836628.0579,36.879584581993576
2008-07-15 10:00:00,,36.34076434445422
2008-07-15 11:00:00,,35.80194410691486
2008-07-15 12:00:00,3845421.6043,35.263123869375505
2008-07-15 13:00:00,,34.49684327897448
2008-07-15 14:00:00,3854407.9037,33.73056268857346
2008-07-15 15:00:00,,33.24355855410117
2008-07-15 16:00:00,,32.75655441962888
2008-07-15 17:00:00,3863600.7574,32.26955028515659
2008-07-15 18:00:00,,31.569041598167843
2008-07-15 19:00:00,3873017.0125,30.868532911179095
2008-07-15 20:00:00,,30.418145556013947
2008-07-15 21:00:00,,29.9677582008488
2008-07-15 22:00:00,3882677.4262,29.51737084568365
2008-07-15 23:00:00,,29.02894359425333
2008-07-16 00:00:00,,28.540516342823015
2008-07-16 01:00:00,3892601.5619,28.052089091392695
2008-07-16 02:00:00,,27.533157718881696
2008-07-16 03:00:00,,27.014226346370695
2008-07-16 04:00:00,3902755.0171,26.495294973859696
2008-07-16 05:00:00,,25.789086876777898
2008-07-16 06:00:00,3913130.9978,25.082878779696102
2008-07-16 07:00:00,,24.65375763932723
2008-07-16 08:00:00,,24.224636498958365
2008-07-16 09:00:00,3923735.7994,23.795515358589494
2008-07-16 10:00:00,,23.449980745808976
2008-07-16 11:00:00,,23.104446133028453
2008-07-16 12:00:00,3934573.3652,22.758911520247935
2008-07-16 13:00:00,,22.613015262417257
2008-07-16 14:00:00,,22.467119004586575
2008-07-16 15:00:00,,22.321222746755897
2008-07-16 16:00:00,3945606.7527,22.175326488925215
2008-07-16 17:00:00,,21.97998251836855
2008-07-16 18:00:00,,21.78463854781189
2008-07-16 19:00:00,3956822.8037,21.589294577255227
2008-07-16 20:00:00,,21.392895375750353
2008-07-16 21:00:00,,21.196496174245475
2008-07-16 22:00:00,3968236.6884,21.0000969727406
2008-07-16 23:00:00,,20.815670325489823
2008-07-17 00:00:00,,20.63124367823905
2008-07-17 01:00:00,3979860.4753,20.44681703098827
2008-07-17 02:00:00,,20.335580278139567
2008-07-17 03:00:00,,20.224343525290863
2008-07-17 04:00:00,3991633.9767,20.11310677244216
2008-07-17 05:00:00,,20.03071354904553
2008-07-17 06:00:00,,19.948320325648897
2008-07-17 07:00:00,,19.865927102252268
2008-07-17 08:00:00,4003536.2904,19.783533878855636
2008-07-17 09:00:00,,19.673311224693233
2008-07-17 10:00:00,,19.563088570530827
2008-07-17 11:00:00,4015575.062,19.452865916368424
2008-07-17 12:00:00,,19.340982605521255
2008-07-17 13:00:00,,19.229099294674086
2008-07-17 14:00:00,4027757.2042,19.117215983826917
2008-07-17 15:00:00,,19.02991585508768
2008-07-17 16:00:00,,18.942615726348446
2008-07-17 17:00:00,,18.85531559760921
2008-07-17 18:00:00,4040091.9485,18.768015468869972
2008-07-17 19:00:00,,18.651759311375407
2008-07-17 20:00:00,,18.53550315388084
2008-07-17 21:00:00,4052589.6891,18.419246996386274
2008-07-17 22:00:00,,18.26839931791658
2008-07-17 23:00:00,,18.117551639446884
2008-07-18 00:00:00,,17.966703960977185
2008-07-18 01:00:00,4065234.4883,17.81585628250749
2008-07-18 02:00:00,,17.733536346585495
2008-07-18 03:00:00,,17.6512164106635
2008-07-18 04:00:00,4077956.2535,17.568896474741507
2008-07-18 05:00:00,,17.489709672867154
2008-07-18 06:00:00,,17.410522870992796
2008-07-18 07:00:00,,17.331336069118443
2008-07-18 08:00:00,4090649.2316,17.252149267244086
2008-07-18 09:00:00,,17.166678269534835
2008-07-18 10:00:00,,17.081207271825583
2008-07-18 11:00:00,4102023.7259,16.995736274116332
2008-07-18 12:00:00,,16.927482872848028
2008-07-18 13:00:00,,16.85922947157972
2008-07-18 14:00:00,4112781.7363,16.790976070311416
2008-07-18 15:00:00,,16.683982394983545
2008-07-18 16:00:00,,16.576988719655674
2008-07-18 17:00:00,4123068.7346,16.469995044327803
2008-07-18 18:00:00,,16.418355249949432
